,IncidentId,EntityType,Tier,DiskFailures_mv,GraphMissingUplink_pers_1h,NetscanLinksMultiple_mv,MaxprefixThr_pers_1h,TooManyT1sDown_pers_1h,VRRPStateChange_mv,ProcessShutdown_pers_1h,NGSvsLLDPt1t0_mv,NonProdWithProdTraffic_mv,NGSDuplicateStaticIP_pers_1h,MultipleReboot_mv,NetscanPktLoss_mv,PowerSupplyRedundancy_mv,PowerSupplyDown_pers_1h,SnmpLoopbackReachability_pers_1h,TCAMAboveThr_mv,NetscanPayloadPathsMultiple_mv,IfOperStatus_pers_1h,DupManagementIP_mv,GraphMissingSerialConsole_pers_1h,SONiCSNMPHighMemory_mv,SnmpReachability_mv,IBUFMTimeDifference_pers_1h,PhynetInterfaceErrorsPercentageThreshold_pers_1h,HighInterfaceUtilT3WAN_pers_1h,NoSysLog_pers_1h,FIBErrors_pers_1h,HardwareErrors_pers_1h,SONiCSNMPHighMemory_pers_1h,BgpDelay_mv,ServerTorInterfaceFlaps_mv,PhynetInterfaceErrorsCountThreshold_pers_1h,HighInterfaceLinkUtilization_pers_1h,GraphMissingMgmt_pers_1h,TacacsUnreachable_mv,NetscanPayloadAlertPaths_mv,MaxprefixThr_mv,SpanTreeErrors_pers_1h,DeviceReload_mv,OSPFDown_mv,DupStaticIP_mv,FabricDegraded_mv,BGPHoldTimer_mv,LinkStatus_mv,TooManyT2sDown_pers_1h,CpvBackup_mv,HAIneligible_mv,MemErrors_pers_1h,DeviceDown_mv,NGSvsLLDPt1t0_pers_1h,PhynetInterfaceErrorsPercentageThreshold_mv,DeviceReload_pers_1h,HSRPStateChange_mv,LineCardDown_pers_1h,HAFailover_pers_1h,SpanTreeErrors_mv,IBLinkErrorRecovery_pers_1h,NetscanPayloadAlertPodSetPaths_mv,NGSvsLLDPt1t2_mv,HardwareErrorsSev2_pers_1h,SoftwareErrors_pers_1h,SSHReachability_mv,MgmtInterfaceFlaps_mv,DupManagementIP_pers_1h,SoftwareErrors_mv,Tier1TrafficOutlier_mv,TCAMAboveThr_pers_1h,HighInterfaceUtilT3WAN_mv,TempSNMP_mv,CpvBackup_pers_1h,ExEraseExecutions_mv,PhynetInterfaceErrorsCountThreshold_mv,CPVPolicyFailure_mv,NoSysLog_mv,DuplicateSerialNumber_mv,BGPFlap_pers_1h,SnmpCpu_mv,LinkStatus_pers_1h,TeamdExpired_mv,TooManyT2sDown_mv,TemperatureErrors_pers_1h,ServerTorInterfaceErrorsPercentageThreshold_pers_1h,SystemUsageHigh_pers_1h,SnmpVoltage_pers_1h,InterfaceDownDuration_pers_1h,LdpDown_mv,SystemUsageHigh_mv,ServerTorFCSErrors_mv,IBLinkDown_pers_1h,TORReboot_pers_1h,FabricDegraded_pers_1h,CpuSyslogErrors_mv,SnmpReachability_pers_1h,BgpDelay_pers_1h,NetscanPayloadPodSetPaths_mv,HSRPStateChange_pers_1h,PhynetFCSErrors_mv,OSPFDown_pers_1h,SyslogOutliers_mv,HardwareErrorsSev2_mv,GraphMissingMgmt_mv,HighInterfaceUtilT0T2_pers_1h,NGSvsLLDPt1t2_pers_1h,TooManyT1sDown_mv,VoltageError_mv,PowerSupplyRedundancy_pers_1h,BGPHoldTimer_pers_1h,PhynetPktDiscards_pers_1h
21,155,switch,t0,0.2181495405507078,,,,,,0.4322686729649659,0.1813829107713785,,0.5289504270007699,,,,,,,0.3173450613221692,,,,0.2666457989849633,,,,,,,,,,0.3414974713309894,,,0.5246440363095937,,0.7375152068157709,,,,,,,,,,,,0.5551302606430866,0.7793963137223675,0.5882998036071486,0.3942533443294542,0.6464783839173383,0.090492135340445,0.7666581476252312,0.2773057673157001,0.5020643859548692,0.6839124184033818,0.3937488392740882,0.6434137457086788,0.9820602068682008,0.4024749203851291,0.8418726391628082,0.6017728623461598,0.8313728439948056,0.4605686668728566,0.7869865668464087,0.8468745794694005,0.2377951759539593,0.1176589607435508,0.1733373955205654,0.7815471109486084,0.0224641820594089,0.7851792656041374,0.9416767636003184,0.1985147017167502,0.8248036672262344,0.4057291498646143,0.6108139538607693,0.9342340411995138,0.0150207042996756,0.0495602208935824,0.7218343079390273,0.3409800467894158,0.0643159506391651,0.9550435473367166,,,,,,,,,,,,,,,,,,,,,,,
22,141,switch,t0,0.3567109141475856,,,,,,0.3037518198311669,0.4315656512153312,,0.819538804925496,,,,,,,0.4064069655063075,,,,0.6606763552230095,,,,,,,,,,0.5246443968542098,,,0.885017805230438,,0.7481973960036755,,,,,,,,,,,,0.2698865698156178,0.744023115860697,0.3946154479033121,0.6474614424174125,0.943629417712074,0.5063297563079011,0.6149598706887563,0.1807253098793668,0.3314037744962547,0.5146878384471688,0.6274443549068546,0.7420703366264324,0.5147534747890193,0.5710713104400845,0.3156360404406412,0.7377914529051898,0.7417636237963612,0.2578275268226623,0.6733939378201574,0.3630264062940983,0.3515186502158633,0.153582956859806,0.6879872771472915,0.0723283765731411,0.5263216830724817,0.7913019630976252,0.0394077201462303,0.851963690260797,0.202729877788334,0.0076037045053561,0.2264091433720365,0.7991055604622698,0.8000283572556339,0.8986230108652415,0.8384477077392112,0.5624008186770605,0.0680217697578767,0.5963589908361645,,,,,,,,,,,,,,,,,,,,,,,
23,141,switch,t0,0.0451722648793725,,,,,,0.6141413810186377,0.8582617168902376,,0.7876378892740267,,,,,,,0.5999599784619201,,,,0.0396846447191842,,,,,,,,,,0.3063133957800429,,,0.1295399429995539,,0.5294410692775702,,,,,,,,,,,,0.6947752881721735,0.4658664815695196,0.6604320091649213,0.576959470029959,0.2651491739175059,0.8037244288823217,0.4370395606375324,0.4925547835947187,0.3801272435047461,0.6686495697280194,0.1652866376623666,0.8496235752983652,0.4035529618926955,0.1846806262585878,0.5912100386786914,0.7449487562374407,0.5823855013225544,0.4198829609625727,0.1101539952904293,0.5830545019890797,0.8294135774410354,0.0426744199258822,0.6847193499793939,0.5094794752818681,0.3381533404022441,0.2838514459627691,0.5429432166794551,0.7928333001956904,0.9153585184270624,0.7466650142418607,0.0946950588693574,0.4903826829034957,0.8680260956098848,0.5561835367869302,0.1989090379107038,0.8273451298579029,0.6162653439114194,0.6873495417557871,,,,,,,,,,,,,,,,,,,,,,,
24,223,tor_switch,t0,,0.3417293634178537,,,0.0500336774122927,,0.3557285228611717,,,,0.7453422206144827,,,,,0.8578387680181969,,,,,,,,0.5805926898144341,,,0.6178350628334313,,,0.4107602265144056,0.1635178765958027,,,0.6780729922800265,,0.6505086177343323,,,,,,0.2470597918918451,,0.8026224147093204,0.756020941114079,,,0.7583121046928034,0.0626708849151491,,0.8929275665937005,,0.2040472273809213,,,,,0.3557189987519544,,,,,0.1530859981682821,,,,,,,,0.6837646228089702,,0.5086005054592353,,,,,0.3904493509161575,,,,,,,0.6738108537461918,0.2399607427514556,0.3149915737418466,0.1068266102753556,0.0962024424350116,0.5571007539114375,0.6218046909147349,0.7678926968013395,0.3836627744547797,0.6549504920198561,0.0216265602658901,0.4606248871977669,0.1605446587878698,0.3766319689755054,0.7398330953977835,0.177064576029108,0.5851082578672091,0.6555692079660135,0.4782516950866852,0.5997249087035968,0.0722755712842115,0.7541301109803333,0.4719530211786195,0.08899906145717
25,223,tor_switch,t0,,0.6945889044876516,,,0.5304362174888256,,0.0030782647076168,,,,0.2470074908179892,,,,,0.955387573927044,,,,,,,,0.8166654661531203,,,0.9226509415675794,,,0.7148591490024649,0.8918040380956037,,,0.4243176614122546,,0.5839132594705487,,,,,,0.8424227237342928,,0.2024190981053598,0.7363336286632072,,,0.3493085623581038,0.9467277304948362,,0.3474357057808104,,0.6983961614085722,,,,,0.3594937818146909,,,,,0.8638700092049556,,,,,,,,0.1548911107429315,,0.2342174039383149,,,,,0.466209703763786,,,,,,,0.3519379806529742,0.6428647044221186,0.2837556367551831,0.6755512817903775,0.5784364446234075,0.439437802423556,0.9181827927847496,0.5295477347179192,0.2130016099636849,0.451635277920578,0.4004465746459055,0.0810089711390266,0.0640944543960908,0.2405239549748868,0.7276554880060436,0.4210463903267475,0.7413455655990204,0.7033710434039846,0.7421692762473471,0.0056707155632147,0.0450518262390814,0.5437359055683991,0.8040265003340028,0.1312152623749035
26,223,tor_switch,t0,,0.2893960314522374,,,0.217121089912737,,0.8312878135827657,,,,0.1202021573195724,,,,,0.1738194365990325,,,,,,,,0.777492380516342,,,0.5586931803212881,,,0.4359567856471121,0.0672560360659707,,,0.6710108643394537,,0.7424774628228525,,,,,,0.2727827922169991,,0.4876245482547412,0.8895347126492283,,,0.5294054672050907,0.5371319129258724,,0.2352146025059569,,0.2526757891370855,,,,,0.2140576088909612,,,,,0.7996042238778881,,,,,,,,0.0011764493393766,,0.6453540293412428,,,,,0.0628847324942116,,,,,,,0.7648748033782615,0.3129141710849694,0.2110220371685769,0.5667906625437704,0.1905092424334682,0.3325551379974977,0.361563457519246,0.2860448146117599,0.3736640805059582,0.1060367511588291,0.5472494163236793,0.6910099067421562,0.1126377100933184,0.7065601310075604,0.4436197491040659,0.1598461870187584,0.7021024568994508,0.9366994527071024,0.0281844824815663,0.3130719087772565,0.579496593341577,0.0734033004369139,0.0620664422112429,0.0067546962150493
27,237,tor_switch,t0,,0.3663363916749674,,,0.2767525748865164,,0.9621182374258448,,,,0.1317993259209577,,,,,0.4092429249203911,,,,,,,,0.6500557465465174,,,0.1999167350972228,,,0.3966190426377795,0.4115194391856511,,,0.5571895159746563,,0.991095264111607,,,,,,0.4731010257045189,,0.0317376121502226,0.3939557760494936,,,0.6009675015954241,0.8160320148174086,,0.1117818575796043,,0.7941308739191147,,,,,0.811222841325912,,,,,0.410724857479975,,,,,,,,0.7415685768207587,,0.6463745922181908,,,,,0.5164426442923404,,,,,,,0.4490829331505087,0.5885459175858345,0.7617349230331965,0.4639019852970983,0.9396951080262376,0.1978154407168439,0.4814619182153888,0.917569164223218,0.8221867830201607,0.3735586228936038,0.2337129066515607,0.1766837236425378,0.647873778350237,0.6909593061985377,0.7983441101492255,0.9396554676440616,0.0338845434277375,0.7781164987909175,0.5131192160333341,0.8943898715424039,0.4204008336697443,0.8833520814807199,0.1043972631022187,0.8839858741746887
28,155,tor_switch,t0,,0.0849063238176257,,,0.9364251229945588,,0.5746867855307839,,,,0.8963742168400357,,,,,0.3163006000013313,,,,,,,,0.4835797524085309,,,0.2437213232833528,,,0.3817881989257283,0.9140781286231718,,,0.7186666666354306,,0.7292660238927077,,,,,,0.2739722541882426,,0.1521888388175445,0.7569421437472421,,,0.8343386606854054,0.1581756952429437,,0.7060312187453132,,0.7126126870693913,,,,,0.8888623805045188,,,,,0.5033454071078018,,,,,,,,0.1551259567651137,,0.3720691911798237,,,,,0.774842192031496,,,,,,,0.5714737267109736,0.2705279896411259,0.6217402091816698,0.3453557194682443,0.3937676102649444,0.915317071105445,0.0695941222085276,0.2944084971419093,0.1902969547485504,0.7235088009673478,0.567116326476203,0.8767230476483456,0.5453350691040532,0.3774361687699759,0.687143577163144,0.5869821307099958,0.4341760082004379,0.7259650806263772,0.5884376287396245,0.9927504398171048,0.0035441653952972,0.057914073100757,0.5810777087498447,0.0354032469304902
29,155,tor_switch,t0,,0.7569067185562715,,,0.5887076272028866,,0.0250296515711236,,,,0.2464870065160617,,,,,0.959617414368009,,,,,,,,0.2402180107058721,,,0.9901451952759012,,,0.3169411777554721,0.3324715942733975,,,0.4356368438966828,,0.714733218319013,,,,,,0.003762604632496,,0.3214831832243348,0.4652887998624415,,,0.5803053497236225,0.5594399967950099,,0.6414965307106945,,0.9032913197211792,,,,,0.8769484134290589,,,,,0.3257153898325768,,,,,,,,0.6130724367024947,,0.6185450999335831,,,,,0.7676851714806272,,,,,,,0.0123135790164308,0.1932682192542042,0.5876202079908794,0.2021945463198193,0.6360788243818128,0.6393900217018634,0.9106172257297768,0.2239014223835765,0.5014664728189643,0.2613024042206768,0.7116500497362576,0.9841707726542068,0.2541761121585083,0.757345421779866,0.8971430029430991,0.6602316661602029,0.0379820778343875,0.0061628305277965,0.3073789272848638,0.9546077523180172,0.0280212868766571,0.4334251825640079,0.1026937572558741,0.0671131856170818
30,141,tor_switch,t0,,0.6517381488759618,,,0.629116518095562,,0.1178901842446259,,,,0.600461948757396,,,,,0.5839383544406904,,,,,,,,0.2368357157517134,,,0.8966137157514561,,,0.3398641708692819,0.5141223185602909,,,0.9118800451080628,,0.4277315406633012,,,,,,0.6703561476091809,,0.3050177818589566,0.6397609799138866,,,0.3674774630595557,0.5789312766927975,,0.3222201676658134,,0.3026718508605072,,,,,0.5664728033468608,,,,,0.1287537206630761,,,,,,,,0.7144780417099742,,0.8053844576315246,,,,,0.9488196652057458,,,,,,,0.5603261896506165,0.3348790913000926,0.5929968062549921,0.8147092493002569,0.6931507834552684,0.676211942758362,0.1887121409217418,0.9301881186206816,0.2904113442079773,0.0233905091829055,0.6651086486693413,0.2010985762855511,0.7226831134411199,0.6723919486274146,0.2299518805743872,0.6657476661150078,0.5611365963230945,0.6447056195513607,0.4418444321175284,0.9933330002383218,0.53978170300535,0.0550755202826043,0.150720528008754,0.7053026459362797
31,141,tor_switch,t0,,0.7948320697863595,,,0.0927851154440836,,0.4698575355315911,,,,0.0340212142178646,,,,,0.9133409151457652,,,,,,,,0.4817662499087042,,,0.408992806345807,,,0.0505348784676631,0.8042764115719458,,,0.4191473834607796,,0.946676489181408,,,,,,0.7525603066789811,,0.1559299175991457,0.6968800162039535,,,0.507251281674244,0.3490172907002554,,0.1534570839409617,,0.227127496274983,,,,,0.3129142601738975,,,,,0.434272155524379,,,,,,,,0.7567288570935414,,0.5899599974483296,,,,,0.4186939525719994,,,,,,,0.4779470078683563,0.0339009372362867,0.9117669376261917,0.500914978251441,0.2357196849912775,0.6618102858862364,0.4160486043831328,0.0523374453569458,0.5740103335534593,0.3705433452498609,0.712214843488573,0.2479683096282223,0.5392259309339297,0.3684476398350313,0.2795790733254966,0.6025139813273576,0.4359288850343686,0.2177175473412027,0.8876271546256972,0.9040074830742038,0.168212826012869,0.0901662395513011,0.0332081552158054,0.73806898241526
32,141,tor_switch,t0,,0.8479833894954245,,,0.2229965963912265,,0.4789154042875267,,,,0.8043790740394369,,,,,0.2153658543874701,,,,,,,,0.2055500327647152,,,0.4031437015699273,,,0.6956904838261927,0.1067831403941144,,,0.2341006432100959,,0.3472752805868856,,,,,,0.0666449525677201,,0.181132744454912,0.6301407113764448,,,0.9027864114403068,0.5945779171720488,,0.6753629299771674,,0.726166899846279,,,,,0.1957175628402642,,,,,0.3838671503802824,,,,,,,,0.5293500462854162,,0.5930064792049619,,,,,0.5032529415003824,,,,,,,0.9443570301441911,0.4271174141535225,0.3115256423320708,0.6003602976164577,0.2347299265364236,0.4167187059359855,0.4733634445396406,0.8312526091822894,0.4729129403048577,0.4592820523150163,0.4382059803340956,0.497465417545333,0.496900289615625,0.3460005672540434,0.2556610550428299,0.2355125509641408,0.4167561371618112,0.2792154114458782,0.6493315469823122,0.5372860835280291,0.1107758251494066,0.6390045831127629,0.8828372954832407,0.4598287698070521
33,141,tor_switch,t0,,0.5309702977923659,,,0.3492112890864918,,0.0165229424627725,,,,0.1365268594611842,,,,,0.623135338575747,,,,,,,,0.5305088200477688,,,0.2739356221234236,,,0.3223109471186154,0.5879142418388718,,,0.6791528142252544,,0.7270041365786275,,,,,,0.7237638914866368,,0.4006191714585704,0.2330700862407435,,,0.3777520548538819,0.5206046638708793,,0.8128338041385759,,0.1802419906154655,,,,,0.8438241794370117,,,,,0.133235199068773,,,,,,,,0.4447010052569161,,0.4005553418009411,,,,,0.858487212315949,,,,,,,0.1774985719470913,0.7609102803012349,0.7595519652334292,0.2888823425638421,0.2855225458374973,0.6552648320880913,0.4893986072974196,0.6482305635692079,0.390109244335987,0.8436827026552938,0.3657090862725436,0.0491471228647472,0.2404632260662672,0.6099786828023028,0.3319816201075155,0.6964612168994765,0.0812488710373673,0.1738347986396533,0.6407095896662532,0.1850518692381453,0.9172457787489592,0.5328869609062873,0.3953122854308464,0.9415619516876288
34,141,tor_switch,t0,,0.1692172500303019,,,0.9293480744439137,,0.5146171175767614,,,,0.8426184405586299,,,,,0.9344962601257764,,,,,,,,0.2196498974740349,,,0.4664075509102515,,,0.6173764682731431,0.3257751395011224,,,0.3849896336075051,,0.1310666044101908,,,,,,0.3162308905537919,,0.6691943863757329,0.9690370007686157,,,0.4487183753412819,0.0794177179065521,,0.7346979125702797,,0.8193830203678342,,,,,0.7112380929920363,,,,,0.725279389332074,,,,,,,,0.7695154089514801,,0.6401067565796023,,,,,0.8838876019166575,,,,,,,0.2811677059195412,0.7528283850274649,0.3805547552836534,0.246499444767121,0.5455954601952905,0.9969512195103448,0.2172467001860457,0.5553138291941129,0.7972330723869515,0.4936251484763538,0.805037461358904,0.048577981899762,0.0527061827313185,0.3657975777923504,0.5860830257009167,0.1142187657753884,0.955706935750303,0.2290080322491415,0.6441671617164393,0.2936227408189696,0.9377512413330612,0.7530325440385595,0.8046194399434743,0.4811588717286812
35,169,tor_switch,t0,,0.4322856050107002,,,0.5819683979257718,,0.0395848018502724,,,,0.8378568712865276,,,,,0.59964059752451,,,,,,,,0.8336793249910647,,,0.3003433402371246,,,0.8315955755859382,0.4403648136128176,,,0.7828531438661018,,0.9028995979622492,,,,,,0.564862649287652,,0.3602450465696454,0.5586781348543572,,,0.5895285497010181,0.5426997155466571,,0.9156059343927104,,0.1615988576474699,,,,,0.1037369936796738,,,,,0.0032627633204816,,,,,,,,0.8417366045511013,,0.4656548832197504,,,,,0.6083511139608814,,,,,,,0.1687686810873629,0.5515606513727493,0.2375268256187682,0.5113469465195524,0.342481022616996,0.1823850422760355,0.4169477304215102,0.2501010762578354,0.5822356892667948,0.4367647148581619,0.7928335588624524,0.1017298047828507,0.8171032893364156,0.3174937382444677,0.960681201045739,0.667914471398779,0.4488703474899629,0.3290302307831833,0.3790782018051133,0.6859999672956194,0.9071633783065634,0.2774094324811392,0.9136619840110668,0.9905749642098112
36,169,tor_switch,t0,,0.5965554581889599,,,0.2948420873103178,,0.6195317845758347,,,,0.126354006892593,,,,,0.8236310979469099,,,,,,,,0.5665146590741758,,,0.2714870694863283,,,0.7994955219640874,0.4466995765333993,,,0.4748699144426761,,0.9571188043940174,,,,,,0.0862392847994913,,0.6534136887005096,0.0623945258776597,,,0.5914824150055833,0.6787541050077768,,0.885279007170138,,0.9369771875105584,,,,,0.0521165966668274,,,,,0.2531049371098636,,,,,,,,0.5234953657552408,,0.7640156720785375,,,,,0.8095072176370921,,,,,,,0.1269276825794874,0.3433248119458616,0.562451556473132,0.7575330278461198,0.5494494800762613,0.0683016290607939,0.295000989575525,0.7628230996657955,0.3360211040010554,0.5568694836127565,0.6948624628664347,0.9883943212034848,0.685635134945641,0.5391173645905358,0.2111851971994482,0.1071294780192141,0.9189910293617298,0.238620424990039,0.4514147708318865,0.6109509108060412,0.9902568831504605,0.4233423865681721,0.2877987381931464,0.9789173670386748
